Complain Number,Date,Time,Day,Main Street,Second Street,Quadrant,On Street,Latitude,Longitude,Type,# Injured,# Vehicles,# Bikes
10164093,11/11,1820,Thu,ELEVENTH ST,VERMONT AVE,NW,At Intersect,-77.027028,38.913551,Right Turn Hit Ped.,0,0,1
10164434,11/12,1300,Fri,,,NE,At Intersect,,,W YORK AVE FENWICK ST,0,2,1
10164463,11/12,1400,Fri,L ST,NINTEENTH ST,NW,Within 100ft,-77.081958,38.840373,Other,0,2,1
10164751,11/12,2243,Fri,RHODE ISLAND AVE,FOURTEENTH ST,NW,Not at Inter,-77.031948,38.90883,Other,0,2,1
10165845,11/15,0915,Mon,SEVENTEENTH ST,CORCORAN ST,NW,Not at Inter,-77.038479,38.911873,Side Swiped,1,2,1
10166256,11/16,0521,Tue,FOURTEENTH ST,W ST,NW,At Intersect,-77.081958,38.840373,Right Angle,0,2,1
10166306,11/16,0845,Tue,FIFTEENTH ST,PENNSYLVANIA AVE,NW,Within 100ft,-77.033648,38.895483,Left Turn Hit Veh.,1,2,1
10167079,11/17,1805,Wed,R ST,NEW HAMPSHIRE AVE,NW,At Intersect,-77.040658,38.912612,Right Turn Hit Veh.,1,2,1
10167096,11/17,1830,Wed,M ST,THIRTY FIRST ST,NW,At Intersect,-77.06118,38.90519,Straight Hit Ped.,0,1,1
10167103,11/17,1830,Wed,PENNSYLVANIA AVE,TWENTY SIXTH ST,NW,Within 100ft,-77.054749,38.904141,Other,1,2,1
10167507,11/18,1500,Thu,M ST,THIRTY FIRST ST,NW,Not at Inter,-77.06118,38.90519,Other,0,1,1
10167511,11/18,1515,Thu,VAN NESS ST,FORTIETH PL,NW,At Intersect,-77.081958,38.840373,Right Angle,1,2,1
10167783,11/19,0054,Fri,FLORIDA AVE,NINTH ST,NW,At Intersect,-77.024007,38.917754,Right Turn Hit Ped.,1,1,1
10167939,11/19,1135,Fri,E ST,FOURTH ST,NW,Not at Inter,-77.017551,38.873421,Other,1,0,1
10168101,11/19,1730,Fri,UNION STATION PLAZA E ST,,NE,Within 100ft,,,Side Swiped,1,1,1
10169773,11/22,2200,Mon,FIRST ST,S ST,NW,Within 100ft,-77.081958,38.840373,Straight Hit Ped.,1,2,1
10169875,11/23,0650,Tue,FOURTEENTH ST,V ST,NW,Not at Inter,-77.031948,38.918112,Left Turn Hit Veh.,0,2,1
10171262,11/26,1009,Fri,MASSACHUSETTS AVE,SIXTH ST,NW,N/A,-77.01992,38.90147,Straight Hit Ped.,2,1,1
10172555,11/29,0845,Mon,CONNECTICUT AVE,BANCROFT PL,NW,Within 100ft,-77.046269,38.914831,Other,1,1,1
10172717,11/29,1535,Mon,ALLISON ST,FOURTEENTH ST,NW,At Intersect,-77.032718,38.945064,Right Angle,1,1,1
10173385,11/30,1913,Tue,NEBRASKA AVE,CONNECTICUT AVE,NW,Not at Inter,-77.070408,38.956033,Non-Collision Accident,1,1,1
10174224,12/2,1413,Thu,SIXTH ST,CONSTITUTION AVE,NE,Within 100ft,-77.019907,38.892104,Right Turn Hit Ped.,0,1,1
10174405,12/2,2000,Thu,FOURTEENTH ST,QUINCY ST,NW,Within 100ft,-77.032727,38.937584,Left Turn Hit Veh.,1,2,1
10174881,12/3,1855,Fri,NEW HAMPSHIRE AVE,DUPONT CIR,NW,Within 100ft,-77.043909,38.909154,Other,0,0,1
10174882,12/3,1905,Fri,TENTH ST,RHODE ISLAND AVE,NE,At Intersect,-77.081958,38.840373,Other,1,1,1
10176256,12/6,1819,Mon,NINTH ST,O ST,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Ped.,1,2,1
10176756,12/7,1920,Tue,EIGHTEENTH ST,N ST,NW,Within 100ft,-77.081958,38.840373,Other,1,2,1
10177089,12/8,1420,Wed,FLORIDA AVE,S ST,NW,At Intersect,-77.046539,38.91406,Right Angle,0,2,1
10177144,12/8,1621,Wed,THIRTEENTH ST,H ST,NW,At Intersect,-77.081958,38.840373,Straight Hit Ped.,0,2,1
10177150,12/8,1700,Wed,FLORIDA AVE,RHODE ISLAND AVE,NW,At Intersect,-77.016909,38.91414,Left Turn Hit Ped.,0,1,1
10178465,12/11,0726,Sat,GEORGIA AVE,BARRY PL,NW,Within 100ft,-77.022059,38.920964,Rear End,0,1,1
10178704,12/11,1900,Sat,EUCLID ST,SIXTEENTH ST,NW,Within 100ft,-77.036487,38.923254,Right Turn Hit Veh.,1,1,1
10178912,12/12,0316,Sun,NINTEENTH ST,RIGGS PL,NW,Within 100ft,-77.081958,38.840373,Head On,1,2,1
10179073,12/12,1530,Sun,RHODE ISLAND AVE,TWENTY EIGHTH ST,NE,At Intersect,-76.968068,38.933014,Other,0,1,1
10180099,12/14,2205,Tue,SIXTEENTH ST,S ST,NW,At Intersect,-77.081958,38.840373,Right Angle,1,2,1
10180482,12/15,1755,Wed,FIFTEENTH ST,RHODE ISLAND AVE,NW,Within 100ft,-77.034569,38.907931,Side Swiped,0,2,1
10181871,12/18,1655,Sat,EUCLID ST,ELEVENTH ST,NW,Within 100ft,-77.027041,38.923772,Side Swiped,2,2,1
10182540,12/20,1003,Mon,NORTH CAPITOL ST,H ST,BN,Not at Inter,-77.009097,38.900213,Parked Vehicle,1,2,1
10182958,12/21,0906,Tue,FLORIDA AVE,R ST,NW,Within 100ft,-77.047549,38.912612,Other,1,2,1
10185708,12/28,1335,Tue,SIXTEENTH ST,I ST,NW,At Intersect,-77.081958,38.840373,Other,1,1,1
