Complain Number,Date,Time,Day,Main Street,Second Street,Quadrant,On Street,Latitude,Longitude,Type,# Injured,# Vehicles,# Bikes
11145722,10/4,1748,Tue,GRESHAM PL,GEORGIA AVE,NW,At Intersect,-77.0229,38.926761,Straight Hit Ped.,0,2,1
11146186,10/5,1610,Wed,H ST,SEVENTH ST,NE,Within 100ft,-77.021908,38.899814,Straight Hit Ped.,1,1,1
11146563,10/6,0918,Thu,PENNSYLVANIA AVE,NINTEENTH ST,NW,Not at Inter,-77.081958,38.840373,Side Swiped,1,1,1
11146809,10/6,1755,Thu,NINTEENTH ST,L ST,NW,Not at Inter,-77.081958,38.840373,Other,1,2,1
11147335,10/7,1800,Fri,K ST,TWENTY FIRST ST,NW,Not at Inter,-77.04665,38.902533,Non-Collision Accident,1,1,1
11147784,10/8,1414,Sat,FIFTEENTH ST,RHODE ISLAND AVE,NW,Within 100ft,-77.034569,38.907931,Left Turn Hit Veh.,1,2,1
11147873,10/8,1812,Sat,THIRTEENTH ST,GALLATIN ST,NW,At Intersect,-77.029689,38.951883,Head On,1,2,1
11148127,10/9,0245,Sun,M ST,THIRTY FIRST ST,NW,Within 100ft,-77.06118,38.90519,Other,1,2,1
11148250,10/9,1115,Sun,Q ST,NINTEENTH ST,NW,Within 100ft,-77.081958,38.840373,Other,1,2,1
11148879,10/10,1803,Mon,NEW YORK AVE,SEVENTH ST,NW,Within 100ft,-77.021899,38.902941,Parked Vehicle,0,2,1
11149102,10/11,0900,Tue,SHERMAN CIR,KANSAS AVE,NW,At Intersect,-77.022227,38.946831,Right Turn Hit Veh.,1,2,1
11149215,10/11,1424,Tue,THIRTEENTH ST,SPRING RD,NW,Within 100ft,-77.029729,38.936282,Other,1,2,1
11149371,10/11,1830,Tue,NEW HAMPSHIRE AVE,SEVENTEENTH ST,NW,At Intersect,-77.038479,38.914933,Side Swiped,1,2,1
11149417,10/11,2030,Tue,TWELFTH ST,EVARTS ST,NE,At Intersect,-76.990329,38.924392,"",1,2,1
11149418,10/11,2030,Tue,CONNECTICUT AVE,WINDOM PL,NW,Not at Inter,-77.064248,38.945462,Right Angle,1,2,1
11149471,10/11,2232,Tue,SIXTEENTH ST,MONROE ST,NW,At Intersect,-77.03646,38.932602,Side Swiped,1,2,1
11149582,10/12,0725,Wed,CONNECTICUT AVE,CHEVY CHASE CIR,NW,At Intersect,-77.077219,38.967223,Right Angle,0,1,1
11149654,10/12,1243,Wed,M ST,THIRTY FIRST ST,NW,Within 100ft,-77.06118,38.90519,Other,1,2,1
11149739,10/12,1618,Wed,ALABAMA AVE,NINTH PL,SE,Within 100ft,-76.993279,38.843843,Straight Hit Ped.,0,1,1
11152115,10/16,2010,Sun,THIRTEENTH ST,M ST,NW,At Intersect,-77.029609,38.905664,Right Angle,1,2,1
11152798,10/18,0210,Tue,BENNING RD,FORTY FIRST ST,NE,"",-77.081958,38.840373,"",,,
11152862,10/18,0842,Tue,MASSACHUSETTS AVE,FULTON ST,NW,Not at Inter,-77.069837,38.926181,Side Swiped,0,2,1
11153127,10/18,1742,Tue,HARVARD ST,ELEVENTH ST,NW,Within 100ft,-77.02705,38.926752,Parked Vehicle,0,2,1
11153423,10/19,0753,Wed,FOURTEENTH ST,BELMONT ST,NW,At Intersect,-77.031868,38.921093,Left Turn Hit Veh.,1,2,1
11153961,10/20,0825,Thu,EAST CAPITOL ST,ELEVENTH ST,BN,Within 100ft,-76.991529,38.88981,Side Swiped,1,1,1
11154022,10/20,1014,Thu,THIRTEENTH ST,N ST,NW,Within 100ft,-77.081958,38.840373,Side Swiped,1,2,1
11154961,10/22,2330,Sat,FOURTEENTH ST,T ST,NW,At Intersect,-77.031939,38.91557,Side Swiped,1,2,1
11155228,10/22,1250,Sat,RHODE ISLAND AVE,FIFTH ST,NW,Not at Inter,-77.018928,38.913312,Side Swiped,1,2,1
11155793,10/23,1250,Sun,SIXTEENTH ST,MERIDIAN PL,NW,N/A,-77.036447,38.934431,Side Swiped,0,2,1
11156331,10/24,1402,Mon,SEVENTH ST,NEW YORK AVE,NW,At Intersect,-77.021899,38.902941,"",1,2,1
11156693,10/25,0717,Tue,SECOND ST,RHODE ISLAND AVE,NE,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,0,1,1
11157374,10/26,1152,Wed,D ST,TENTH ST,SW,Within 100ft,-76.992641,38.884124,Other,1,2,1
11157435,10/26,1430,Wed,RHODE ISLAND AVE,SEVENTEENTH ST,NW,Not at Inter,-77.038497,38.906563,Parked Vehicle,1,1,1
11157899,10/27,1245,Thu,SECOND ST,FLORIDA AVE,NE,Not at Inter,-77.014088,38.912944,Rear End,1,2,1
11158009,10/27,1615,Thu,THIRTY SIXTH ST,ALBEMARLE ST,NW,At Intersect,-77.069837,38.947902,Right Angle,1,2,1
11158573,10/28,1701,Fri,EIGHTEENTH ST,PENNSYLVANIA AVE,NW,At Intersect,-77.041708,38.899593,Left Turn Hit Ped.,0,1,1
11159093,10/29,1620,Sat,SEVENTEENTH ST,D ST,NE,At Intersect,-77.039458,38.894354,Right Turn Hit Ped.,0,2,1
11159423,10/30,0915,Sun,BENNING RD,,NE,Not at Inter,,,SOTA AVE,2,2,1
11159590,10/30,1538,Sun,P ST,FOURTEENTH ST,NW,Within 100ft,-77.031948,38.909663,Right Turn Hit Ped.,1,2,1
11160534,11/1,0930,Tue,THIRTEENTH ST,L ST,NW,Within 100ft,-77.029627,38.903742,Side Swiped,1,2,1
11160947,11/1,2144,Tue,MEIGS PL,MONTELLO AVE,NE,At Intersect,-76.98626,38.908343,Left Turn Hit Ped.,1,2,1
11161133,11/2,0830,Wed,INDEPENDENCE AVE,,SE,N/A,,,VENTH ST,1,1,1
11161854,11/3,1505,Thu,SIXTH ST,G ST,NW,At Intersect,-77.020119,38.881321,Head On,1,2,1
11161967,11/3,1726,Thu,FIFTEENTH ST,P ST,NW,Within 100ft,-77.03456,38.909654,Right Angle,1,2,1
11161971,11/3,1802,Thu,RHODE ISLAND AVE,FOURTEENTH ST,NW,Within 100ft,-77.031948,38.90883,Side Swiped,1,2,1
11162000,11/3,1833,Thu,FOURTEENTH ST,Q ST,NW,At Intersect,-77.031948,38.911133,Side Swiped,1,2,1
11162288,11/4,0815,Fri,COLUMBIA RD,SEVENTEENTH ST,NW,Not at Inter,-77.039148,38.924954,Straight Hit Ped.,1,2,1
11162559,11/4,1835,Fri,K ST,THIRTEENTH ST,NW,Within 100ft,-77.029627,38.902414,Rear End,0,2,1
11163010,11/5,1459,Sat,SIXTEENTH ST,U ST,NW,"",-77.036487,38.917001,"",,,
11164008,11/7,1757,Mon,FOURTEENTH ST,W ST,NW,At Intersect,-77.081958,38.840373,Right Angle,1,2,1
11164480,11/8,1613,Tue,THIRTY FOURTH ST,BENNING RD,NE,At Intersect,-77.081958,38.840373,Right Turn Hit Veh.,0,1,1
11164839,11/9,0830,Wed,FIFTEENTH ST,I ST,NW,At Intersect,-77.081958,38.840373,Rear End,1,2,1
11165086,11/9,1731,Wed,TWENTY NINTH ST,M ST,NW,Within 100ft,-77.058111,38.905243,Side Swiped,1,2,1
11165182,11/9,1940,Wed,FOURTEENTH ST,BELMONT ST,NW,Within 100ft,-77.031868,38.921093,Side Swiped,1,2,1
11166129,11/11,2006,Fri,EIGHTH ST,PENNSYLVANIA AVE,SE,At Intersect,-76.99497,38.884093,Right Turn Hit Veh.,1,2,1
11166985,11/13,1217,Sun,BENNING RD,,NE,At Intersect,,,SOTA AVE,2,2,1
11167454,11/14,1218,Mon,SIXTEENTH ST,O ST,NW,Within 100ft,-77.081958,38.840373,Right Angle,0,2,1
11167626,11/10,1800,Thu,FOURTEENTH ST,HARVARD ST,NW,At Intersect,-77.032417,38.926571,Straight Hit Ped.,0,1,1
11168598,11/16,1418,Wed,RHODE ISLAND AVE,ELEVENTH ST,NW,Within 100ft,-77.027041,38.910513,Right Angle,1,2,1
11168665,11/16,1624,Wed,GEORGIA AVE,PARK RD,NW,Within 100ft,-77.081958,38.840373,Other,0,2,1
11168685,11/16,1635,Wed,MONROE ST,FOURTEENTH ST,NW,Within 100ft,-77.032718,38.931154,Head On,1,2,1
11168980,11/17,0830,Thu,G ST,THIRTEENTH ST,NW,Within 100ft,-77.029618,38.898313,Other,1,2,1
11169280,11/17,1849,Thu,RHODE ISLAND AVE,SCOTT CIR,NW,At Intersect,-77.036947,38.907223,Straight Hit Ped.,2,1,1
11169542,11/18,0849,Fri,FOURTEENTH ST,V ST,NW,Within 100ft,-77.031948,38.918112,Straight Hit Ped.,1,1,1
11169837,11/18,1816,Fri,MILLS AVE,HAMLIN ST,NE,At Intersect,-76.973439,38.927731,Left Turn Hit Veh.,1,1,1
11170329,11/19,1945,Sat,TWELFTH ST,MICHIGAN AVE,NE,Within 100ft,-76.99021,38.938793,Right Angle,1,2,1
11170963,11/20,1950,Sun,CONNECTICUT AVE,WOODLEY RD,NW,At Intersect,-77.052677,38.925543,Left Turn Hit Ped.,1,1,1
11171373,11/21,1609,Mon,FOURTEENTH ST,I ST,NW,Within 100ft,-77.081958,38.840373,Left Turn Hit Ped.,1,1,1
11171445,11/21,1842,Mon,ELEVENTH ST,V ST,NW,Within 100ft,-77.027041,38.918112,Parked Vehicle,1,2,1
11171455,11/21,1908,Mon,PARK RD,SHERMAN AVE,NW,At Intersect,-77.081958,38.840373,Right Angle,1,2,1
11171634,11/22,0709,Tue,,,SE,Not at Inter,,,VENTH ST PARK PL,0,2,1
11171797,11/22,1400,Tue,COLUMBIA RD,BELMONT RD,NW,At Intersect,-77.04394,38.92057,Other,1,1,1
11171876,11/22,1733,Tue,FOURTEENTH ST,PARK RD,NW,At Intersect,-77.081958,38.840373,Right Turn Hit Veh.,1,2,1
11172141,11/23,0747,Wed,,,NW,At Intersect,,,Straight Hit Ped.,1,2,1
11172256,11/23,1315,Wed,FOURTH ST,C ST,SW,At Intersect,-77.081958,38.840373,Straight Hit Ped.,0,1,1
11172384,11/23,1758,Wed,SEVENTEENTH ST,G ST,NW,At Intersect,-77.039449,38.898322,Left Turn Hit Veh.,1,2,1
11172473,11/23,2049,Wed,,,SE,At Intersect,,,VENTH ST G ST,1,2,1
11173298,11/25,2011,Fri,WARDER ST,IRVING ST,NW,Within 100ft,-77.019579,38.929374,Head On,1,2,1
11174050,11/27,0955,Sun,EIGHTH ST,V ST,NW,At Intersect,-77.022949,38.917762,Right Angle,0,2,1
11174156,11/27,1405,Sun,TWELFTH ST,RHODE ISLAND AVE,NE,At Intersect,-77.028068,38.91015,Right Angle,1,2,1
11174199,11/27,1617,Sun,T ST,SEVENTH ST,NW,Within 100ft,-77.021917,38.91557,Parked Vehicle,0,2,1
11174240,11/27,1820,Sun,M ST,WISCONSIN AVE,NW,Within 100ft,-77.062809,38.905181,Rear End,1,2,1
11174575,11/28,1346,Mon,NORTH CAPITOL ST,IRVING ST,BN,Not at Inter,-77.006838,38.931331,Straight Hit Ped.,1,2,1
11174772,11/28,2008,Mon,,,SE,Within 100ft,,,COND ST F ST,1,2,1
11175100,11/29,1530,Tue,SEVENTEENTH ST,EUCLID ST,NW,Within 100ft,-77.03898,38.923161,Left Turn Hit Veh.,0,2,1
11175420,11/30,0703,Wed,THIRTEENTH ST,U ST,SE,Not at Inter,-77.029618,38.917001,Right Angle,1,2,1
11175697,11/30,1800,Wed,FORTY SEVENTH ST,CENTRAL AVE,NE,At Intersect,-77.081958,38.840373,Right Angle,1,1,1
11175703,11/30,1848,Wed,TWELFTH ST,H ST,NW,Within 100ft,-77.081958,38.840373,Side Swiped,0,2,1
11176002,12/1,1133,Thu,MARTIN LUTHER KING JR AVE,LEBAUM ST,SE,At Intersect,-76.996538,38.84619,Other,1,1,1
11176757,12/2,1930,Fri,M ST,THIRTY FIRST ST,NW,Within 100ft,-77.06118,38.90519,Rear End,1,2,1
11176790,12/2,1950,Fri,SOUTH CAPITOL ST,BRANDYWINE ST,BN,Within 100ft,-77.00768,38.830213,Side Swiped,0,1,1
11178361,12/5,1917,Mon,P ST,FIFTEENTH ST,NW,At Intersect,-77.03456,38.909654,Left Turn Hit Ped.,1,2,1
11179091,12/7,0625,Wed,SEVENTH ST,I ST,NW,Within 100ft,-77.081958,38.840373,Right Angle,1,2,1
11179379,12/7,1705,Wed,SIXTEENTH ST,CRESCENT PL,NW,At Intersect,-77.036487,38.920991,Right Angle,1,2,1
11179609,12/8,0751,Thu,THIRTEENTH ST,JEFFERSON ST,NW,At Intersect,-77.029689,38.955152,Right Angle,1,2,1
11179881,12/8,1751,Thu,FOURTEENTH ST,COLUMBIA RD,NW,At Intersect,-77.032519,38.92754,Other,1,2,1
11180288,12/9,1344,Fri,GEORGIA AVE,MORTON ST,NW,At Intersect,-77.023658,38.932031,Right Angle,1,2,1
11180438,12/9,1805,Fri,F ST,SIXTH ST,NW,Within 100ft,-77.019898,38.897343,Fixed Object,1,1,1
11181004,12/10,1709,Sat,ELEVENTH ST,COLUMBIA RD,NW,At Intersect,-77.027267,38.927744,Right Turn Hit Veh.,1,2,1
11181335,12/11,0456,Sun,SIXTEENTH ST,FULLER ST,NW,N/A,-77.036469,38.924764,Back Hit Ped.,1,1,1
11181529,12/11,1719,Sun,ELEVENTH ST,FLORIDA AVE,NW,At Intersect,-77.027041,38.920761,Left Turn Hit Ped.,1,2,1
11181972,12/12,1625,Mon,EIGHTEENTH ST,L ST,NW,Within 100ft,-77.041668,38.903742,Side Swiped,0,2,1
11182829,12/14,1102,Wed,M ST,THIRTY THIRD ST,NW,Not at Inter,-77.066037,38.90511,Side Swiped,1,2,1
11182913,9/7,2100,Wed,CHESAPEAKE ST,FORTY FIFTH ST,NW,At Intersect,-77.081958,38.840373,Right Angle,1,1,1
11183256,12/15,0735,Thu,BILTMORE ST,COLUMBIA RD,NW,At Intersect,-77.04316,38.92231,Left Turn Hit Ped.,1,2,1
11183314,12/15,0915,Thu,SIXTEENTH ST,MONTAGUE ST,NW,At Intersect,-77.036429,38.959283,Right Angle,0,2,1
11183431,12/15,1453,Thu,FOURTH ST,G ST,SW,At Intersect,-77.017551,38.881312,Straight Hit Ped.,1,1,1
11183480,12/15,1555,Thu,ELEVENTH ST,PARK RD,NW,At Intersect,-76.99152,38.892782,Left Turn Hit Veh.,1,2,1
11183883,12/16,0836,Fri,SHERMAN CIR,SEVENTH ST,NW,At Intersect,-77.021908,38.94788,Right Angle,1,2,1
11184120,12/16,1815,Fri,TWELFTH ST,L ST,NW,At Intersect,-77.028068,38.903742,Rear End,0,2,1
11184804,12/18,0020,Sun,SEVENTH ST,L ST,NW,Within 100ft,-77.021908,38.904172,Side Swiped,1,2,1
11186331,12/21,0831,Wed,NEW JERSEY AVE,D ST,NW,Within 100ft,-77.010939,38.894792,Side Swiped,1,2,1
11186367,12/21,0953,Wed,U ST,THIRTEENTH ST,NW,Not at Inter,-77.029618,38.917001,Left Turn Hit Veh.,1,2,1
11187378,12/23,1110,Fri,NEW HAMPSHIRE AVE,WASHINGTON CIR,NW,Not at Inter,-77.050529,38.902104,Other,0,2,1
11187454,12/23,1432,Fri,PENNSYLVANIA AVE,POTOMAC AVE,SE,At Intersect,-77.081958,38.840373,"",1,1,1
11188507,12/26,0818,Mon,FOURTEENTH ST,GIRARD ST,NW,Not at Inter,-77.032337,38.925742,Other,1,2,1
11189730,12/29,0323,Thu,NINTEENTH ST,Q ST,NW,At Intersect,-77.081958,38.840373,Right Angle,1,2,1
12054590,4/21,1605,Thu,H ST,NINTH ST,NE,N/A,-77.023968,38.899814,Other,1,0,1
